# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-28 15:06:20 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08173900 Guadalupe Rv at Gonzales, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08173900
#            TS   parameter     statistic     Description
#        136613       00065     00003     Gage height, feet (Mean)
#        136614       00060     00003     Discharge, cubic feet per second (Mean)
#        173853       00060     00001     Discharge, cubic feet per second (Maximum)
#        173854       00060     00002     Discharge, cubic feet per second (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=08173900&ts_ids=136614,173853,173854,136613]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	136613_00065_00003	136613_00065_00003_cd	136614_00060_00003	136614_00060_00003_cd	173853_00060_00001	173853_00060_00001_cd	173854_00060_00002	173854_00060_00002_cd
USGS	08173900	2021-05-19	20.10	A	6130	A	7240	A	3420	A
USGS	08173900	2021-05-20	15.80	A	3240	A	5220	A	1900	A
USGS	08173900	2021-05-21	13.34	A	1520	A	1900	A	1150	A
USGS	08173900	2021-05-22	12.61	A	1020	A	1180	A	936	A
USGS	08173900	2021-05-23	12.42	A	905	A	966	A	811	A
USGS	08173900	2021-05-24	13.51	A	1650	A	3160	A	885	A
USGS	08173900	2021-05-25	17.04	A	4090	A	4790	A	3160	A
USGS	08173900	2021-05-26	14.13	A	2080	A	3170	A	1380	A
USGS	08173900	2021-05-27	12.87	A	1190	A	1450	A	1050	A
USGS	08173900	2021-05-28	12.72	A	1090	A	1260	A	890	A
USGS	08173900	2021-05-29	13.71	A	1800	A	5040	A	780	A
USGS	08173900	2021-05-30	18.25	A	4930	A	6230	A	2650	A
USGS	08173900	2021-05-31	14.21	A	2140	A	2760	A	1690	A
USGS	08173900	2021-06-01	13.66	A	1750	A	2090	A	1460	A
USGS	08173900	2021-06-02	13.23	A	1440	A	1670	A	1280	A
USGS	08173900	2021-06-03	12.97	A	1260	A	1520	A	1090	A
USGS	08173900	2021-06-04	14.83	A	2560	A	4350	A	1320	A
USGS	08173900	2021-06-05	17.17	A	4190	A	4890	A	3270	A
USGS	08173900	2021-06-06	15.09	A	2760	A	3270	A	2330	A
USGS	08173900	2021-06-07	14.33	A	2230	A	2350	A	1850	A
USGS	08173900	2021-06-08	13.33	A	1520	A	1850	A	1200	A
USGS	08173900	2021-06-09	12.93	A	1230	A	1600	A	1110	A
USGS	08173900	2021-06-10	12.64	A	1050	A	1350	A	682	A
USGS	08173900	2021-06-11	12.44	A	925	A	1000	A	886	A
USGS	08173900	2021-06-12	12.33	A	860	A	913	A	653	A
USGS	08173900	2021-06-13	12.30	A	839	A	975	A	639	A
USGS	08173900	2021-06-14	12.11	A	737	A	963	A	368	A
USGS	08173900	2021-06-15	12.19	A	782	A	1070	A	552	A
USGS	08173900	2021-06-16	12.18	A	777	A	894	A	599	A
USGS	08173900	2021-06-17	12.16	A	765	A	973	A	340	A
USGS	08173900	2021-06-18	12.05	A	703	A	886	A	552	A
USGS	08173900	2021-06-19	12.08	A	723	A	900	A	578	A
USGS	08173900	2021-06-20	12.03	A	699	A	988	A	312	A
USGS	08173900	2021-06-21	12.28	A	838	A	1230	A	439	A
USGS	08173900	2021-06-22	12.37	A	886	A	1060	A	653	A
USGS	08173900	2021-06-23	12.51	A	972	A	1330	A	639	A
USGS	08173900	2021-06-24	12.53	A	990	A	1310	A	573	A
USGS	08173900	2021-06-25	12.06	A	714	A	994	A	539	A
USGS	08173900	2021-06-26	11.97	A	664	A	922	A	513	A
USGS	08173900	2021-06-27	12.00	A	677	A	924	A	533	A
USGS	08173900	2021-06-28	11.91	A	640	A	950	A	193	A
USGS	08173900	2021-06-29	12.19	A	789	A	1170	A	262	A
USGS	08173900	2021-06-30	12.26	A	826	A	1130	A	406	A
USGS	08173900	2021-07-01	12.18	A	784	A	1080	A	391	A
USGS	08173900	2021-07-02	12.11	A	743	A	970	A	283	A
USGS	08173900	2021-07-03	12.13	A	755	A	976	A	253	A
USGS	08173900	2021-07-04	11.94	A	657	A	1060	A	228	A
USGS	08173900	2021-07-05	12.09	A	735	A	928	A	305	A
USGS	08173900	2021-07-06	12.76	A	1130	A	1520	A	635	A
USGS	08173900	2021-07-07	12.58	A	1020	A	1240	A	583	A
USGS	08173900	2021-07-08	12.44	A	934	A	1060	A	598	A
USGS	08173900	2021-07-09	12.65	A	1090	A	1600	A	443	A
USGS	08173900	2021-07-10	13.24	A	1460	A	1660	A	1280	A
USGS	08173900	2021-07-11	12.93	A	1250	A	1460	A	733	A
USGS	08173900	2021-07-12	12.53	A	985	A	1310	A	835	A
USGS	08173900	2021-07-13	12.57	A	1010	A	1260	A	583	A
USGS	08173900	2021-07-14	12.51	A	979	A	1270	A	548	A
USGS	08173900	2021-07-15	12.29	A	845	A	965	A	301	A
USGS	08173900	2021-07-16	12.32	A	867	A	1250	A	438	A
USGS	08173900	2021-07-17	12.28	A	838	A	1030	A	367	A
USGS	08173900	2021-07-18	12.09	A	732	A	1050	A	367	A
USGS	08173900	2021-07-19	12.09	A	731	A	930	A	338	A
USGS	08173900	2021-07-20	12.07	A	721	A	841	A	555	A
USGS	08173900	2021-07-21	12.40	A	911	A	1300	A	728	A
USGS	08173900	2021-07-22	12.25	A	822	A	1150	A	397	A
USGS	08173900	2021-07-23	12.18	A	784	A	1240	A	610	A
USGS	08173900	2021-07-24	12.26	A	829	A	1030	A	610	A
USGS	08173900	2021-07-25	12.28	A	844	A	1340	A	599	A
USGS	08173900	2021-07-26	12.18	A	783	A	954	A	584	A
USGS	08173900	2021-07-27	12.09	A	735	A	1150	A	393	A
USGS	08173900	2021-07-28	12.21	A	798	A	1070	A	663	A
USGS	08173900	2021-07-29	12.08	A	732	A	1190	A	276	A
USGS	08173900	2021-07-30	12.22	A	809	A	1190	A	595	A
USGS	08173900	2021-07-31	12.35	A	883	A	1230	A	567	A
USGS	08173900	2021-08-01	12.08	A	725	A	985	A	424	A
USGS	08173900	2021-08-02	12.00	A	685	A	973	A	344	A
USGS	08173900	2021-08-03	14.79	A	2570	A	4080	A	605	A
USGS	08173900	2021-08-04	13.42	A	1590	A	2870	A	1040	A
USGS	08173900	2021-08-05	12.58	A	1020	A	1210	A	768	A
USGS	08173900	2021-08-06	12.69	A	1080	A	1470	A	819	A
USGS	08173900	2021-08-07	12.33	A	868	A	949	A	837	A
USGS	08173900	2021-08-08	12.14	A	758	A	848	A	627	A
USGS	08173900	2021-08-09	12.08	A	727	A	757	A	675	A
USGS	08173900	2021-08-10	12.22	A	804	A	1010	A	522	A
USGS	08173900	2021-08-11	12.02	A	695	A	890	A	500	A
USGS	08173900	2021-08-12	11.99	A	682	A	1080	A	335	A
USGS	08173900	2021-08-13	11.95	A	655	A	679	A	631	A
USGS	08173900	2021-08-14	11.99	A	673	A	706	A	504	A
USGS	08173900	2021-08-15	11.98	A	670	A	689	A	646	A
USGS	08173900	2021-08-16	12.02	A	690	A	716	A	656	A
USGS	08173900	2021-08-17	11.98	A	670	A	732	A	426	A
USGS	08173900	2021-08-18	12.22	A	808	A	1170	A	536	A
USGS	08173900	2021-08-19	11.95	A	655	A	676	A	634	A
USGS	08173900	2021-08-20	12.01	A	692	A	993	A	375	A
USGS	08173900	2021-08-21	11.94	A	650	A	664	A	633	A
USGS	08173900	2021-08-22	11.95	A	654	A	664	A	643	A
USGS	08173900	2021-08-23	11.88	A	619	A	1020	A	263	A
USGS	08173900	2021-08-24	11.83	A	589	A	684	A	271	A
USGS	08173900	2021-08-25	11.94	A	651	A	1280	A	363	A
USGS	08173900	2021-08-26	11.67	A	504	A	667	A	237	A
USGS	08173900	2021-08-27	11.91	A	637	A	1030	A	443	A
USGS	08173900	2021-08-28	11.81	A	582	A	958	A	240	A
USGS	08173900	2021-08-29	11.90	A	631	A	1000	A	313	A
USGS	08173900	2021-08-30	11.90	A	631	A	891	A	239	A
USGS	08173900	2021-08-31	11.75	A	550	A	968	A	231	A
USGS	08173900	2021-09-01	11.82	A	590	A	961	A	247	A
USGS	08173900	2021-09-02	11.79	A	576	A	961	A	230	A
USGS	08173900	2021-09-03	11.75	A	550	A	626	A	210	A
USGS	08173900	2021-09-04	11.75	A	554	A	972	A	213	A
USGS	08173900	2021-09-05	11.75	A	557	A	965	A	213	A
USGS	08173900	2021-09-06	11.73	A	544	A	964	A	209	A
USGS	08173900	2021-09-07	11.66	A	505	A	655	A	208	A
USGS	08173900	2021-09-08	11.80	A	580	A	994	A	224	A
USGS	08173900	2021-09-09	11.50	A	422	A	639	A	192	A
USGS	08173900	2021-09-10	11.87	A	611	A	920	A	441	A
USGS	08173900	2021-09-11	11.66	A	492	A	505	A	467	A
USGS	08173900	2021-09-12	11.70	A	522	A	955	A	246	A
USGS	08173900	2021-09-13	11.45	A	398	A	621	A	198	A
USGS	08173900	2021-09-14	11.86	A	606	A	906	A	408	A
USGS	08173900	2021-09-15	11.64	A	495	A	829	A	209	A
USGS	08173900	2021-09-16	11.42	A	379	A	559	A	165	A
USGS	08173900	2021-09-17	11.71	A	525	A	721	A	216	A
USGS	08173900	2021-09-18	11.75	A	547	A	564	A	529	A
USGS	08173900	2021-09-19	11.46	A	411	A	541	A	127	A
USGS	08173900	2021-09-20	11.26	A	304	A	451	A	133	A
USGS	08173900	2021-09-21	11.70	A	519	A	686	A	430	A
USGS	08173900	2021-09-22	11.54	A	439	A	579	A	166	A
USGS	08173900	2021-09-23	11.51	A	428	A	538	A	145	A
USGS	08173900	2021-09-24	11.51	A	428	A	532	A	138	A
USGS	08173900	2021-09-25	11.54	A	440	A	509	A	128	A
USGS	08173900	2021-09-26	11.60	A	481	A	940	A	128	A
USGS	08173900	2021-09-27	11.29	A	335	A	559	A	125	A
USGS	08173900	2021-09-28	11.58	A	458	A	602	A	204	A
USGS	08173900	2021-09-29	11.87	A	614	A	1030	A	277	A
USGS	08173900	2021-09-30	12.87	A	1250	A	1770	A	512	A
USGS	08173900	2021-10-01	12.92	A	1240	A	1610	A	967	A
USGS	08173900	2021-10-02	13.64	A	1760	A	2460	A	937	A
USGS	08173900	2021-10-03	12.93	A	1260	A	2120	A	647	A
USGS	08173900	2021-10-04	12.12	A	751	A	978	A	302	A
USGS	08173900	2021-10-05	12.02	A	701	A	953	A	221	A
USGS	08173900	2021-10-06	11.91	A	635	A	977	A	279	A
USGS	08173900	2021-10-07	11.84	A	599	A	940	A	228	A
USGS	08173900	2021-10-08	11.65	A	493	A	650	A	216	A
USGS	08173900	2021-10-09	11.82	A	584	A	618	A	546	A
USGS	08173900	2021-10-10	11.69	A	512	A	601	A	313	A
USGS	08173900	2021-10-11	11.92	A	639	A	820	A	534	A
USGS	08173900	2021-10-12	11.86	A	608	A	632	A	585	A
USGS	08173900	2021-10-13	11.88	A	615	A	642	A	584	A
USGS	08173900	2021-10-14	29.52	A	14800	A	22600	A	589	A
USGS	08173900	2021-10-15	38.95	A	27700	A	35400	A	22600	A
USGS	08173900	2021-10-16	37.24	A	24600	A	34900	A	14500	A
USGS	08173900	2021-10-17	22.69	A	7830	A	14500	A	3920	A
USGS	08173900	2021-10-18	16.28	A	3300	A	3920	A	2850	A
USGS	08173900	2021-10-19	15.19	A	2550	A	3090	A	2200	A
USGS	08173900	2021-10-20	14.53	A	2080	A	2430	A	1660	A
USGS	08173900	2021-10-21	13.81	A	1570	A	1660	A	1470	A
USGS	08173900	2021-10-22	13.70	A	1500	A	1760	A	1290	A
USGS	08173900	2021-10-23	13.38	A	1270	A	1370	A	1040	A
USGS	08173900	2021-10-24	13.19	A	1160	A	1260	A	1070	A
USGS	08173900	2021-10-25	12.94	A	1010	A	1170	A	623	A
USGS	08173900	2021-10-26	12.81	A	937	A	1020	A	708	A
USGS	08173900	2021-10-27	13.01	A	1070	A	1270	A	843	A
USGS	08173900	2021-10-28	12.94	A	1030	A	1150	A	901	A
USGS	08173900	2021-10-29	13.09	A	1130	A	1220	A	834	A
USGS	08173900	2021-10-30	12.83	A	978	A	1110	A	602	A
USGS	08173900	2021-10-31	12.59	A	846	A	944	A	579	A
USGS	08173900	2021-11-01	12.65	A	886	A	995	A	458	A
USGS	08173900	2021-11-02	12.58	A	850	A	914	A	396	A
USGS	08173900	2021-11-03	12.50	A	813	A	896	A	486	A
USGS	08173900	2021-11-04	12.66	A	915	A	1070	A	630	A
USGS	08173900	2021-11-05	13.67	A	1600	A	2020	A	1070	A
USGS	08173900	2021-11-06	13.42	A	1430	A	1670	A	1260	A
USGS	08173900	2021-11-07	12.97	A	1130	A	1270	A	1020	A
USGS	08173900	2021-11-08	12.78	A	1010	A	1080	A	710	A
USGS	08173900	2021-11-09	12.66	A	953	A	1080	A	541	A
USGS	08173900	2021-11-10	12.57	A	906	A	1020	A	689	A
USGS	08173900	2021-11-11	12.55	A	899	A	1040	A	678	A
USGS	08173900	2021-11-12	12.53	A	897	A	973	A	668	A
USGS	08173900	2021-11-13	12.48	A	871	A	957	A	680	A
USGS	08173900	2021-11-14	12.36	A	809	A	937	A	624	A
USGS	08173900	2021-11-15	12.43	A	860	A	1180	A	624	A
USGS	08173900	2021-11-16	12.36	A	825	A	944	A	432	A
USGS	08173900	2021-11-17	12.36	A	832	A	1080	A	624	A
USGS	08173900	2021-11-18	12.38	A	853	A	1200	A	567	A
USGS	08173900	2021-11-19	12.32	A	826	A	1020	A	449	A
USGS	08173900	2021-11-20	12.22	A	779	A	977	A	636	A
USGS	08173900	2021-11-21	12.23	A	791	A	1020	A	516	A
USGS	08173900	2021-11-22	12.22	A	795	A	1010	A	450	A
USGS	08173900	2021-11-23	12.31	A	848	A	1010	A	625	A
USGS	08173900	2021-11-24	12.03	A	692	A	923	A	609	A
USGS	08173900	2021-11-25	12.13	A	746	A	829	A	711	A
USGS	08173900	2021-11-26	12.21	A	790	A	829	A	761	A
USGS	08173900	2021-11-27	12.25	A	812	A	847	A	761	A
USGS	08173900	2021-11-28	12.18	A	775	A	812	A	678	A
USGS	08173900	2021-11-29	12.29	A	837	A	1070	A	620	A
USGS	08173900	2021-11-30	12.26	A	823	A	1130	A	417	A
USGS	08173900	2021-12-01	12.18	A	774	A	990	A	625	A
USGS	08173900	2021-12-02	12.15	A	756	A	1020	A	620	A
USGS	08173900	2021-12-03	12.13	A	744	A	954	A	689	A
USGS	08173900	2021-12-04	12.13	A	747	A	1000	A	610	A
USGS	08173900	2021-12-05	12.09	A	723	A	750	A	706	A
USGS	08173900	2021-12-06	12.16	A	762	A	930	A	549	A
USGS	08173900	2021-12-07	12.13	A	743	A	876	A	578	A
USGS	08173900	2021-12-08	12.11	A	734	A	830	A	482	A
USGS	08173900	2021-12-09	12.04	A	694	A	836	A	493	A
USGS	08173900	2021-12-10	12.01	A	682	A	836	A	418	A
USGS	08173900	2021-12-11	12.10	A	731	A	830	A	549	A
USGS	08173900	2021-12-12	12.11	A	733	A	888	A	605	A
USGS	08173900	2021-12-13	12.03	A	695	A	948	A	267	A
USGS	08173900	2021-12-14	11.97	A	659	A	706	A	615	A
USGS	08173900	2021-12-15	12.03	A	691	A	930	A	615	A
USGS	08173900	2021-12-16	12.06	A	706	A	734	A	657	A
USGS	08173900	2021-12-17	12.10	A	727	A	756	A	695	A
USGS	08173900	2021-12-18	12.16	A	766	A	954	A	493	A
USGS	08173900	2021-12-19	12.11	A	740	A	966	A	615	A
USGS	08173900	2021-12-20	12.70	A	1080	A	1150	A	966	A
USGS	08173900	2021-12-21	12.35	A	876	A	1030	A	550	A
USGS	08173900	2021-12-22	12.21	A	789	A	842	A	756	A
USGS	08173900	2021-12-23	12.31	A	852	A	1090	A	751	A
USGS	08173900	2021-12-24	12.20	A	784	A	853	A	482	A
USGS	08173900	2021-12-25	11.97	A	657	A	745	A	482	A
USGS	08173900	2021-12-26	12.07	A	712	A	734	A	696	A
USGS	08173900	2021-12-27	12.11	A	735	A	913	A	439	A
USGS	08173900	2021-12-28	12.11	A	732	A	768	A	690	A
USGS	08173900	2021-12-29	12.11	A	733	A	768	A	685	A
USGS	08173900	2021-12-30	12.11	A	736	A	756	A	718	A
USGS	08173900	2021-12-31	12.07	A	714	A	740	A	690	A
USGS	08173900	2022-01-01	12.03	A	688	A	740	A	450	A
USGS	08173900	2022-01-02	12.00	A	677	A	865	A	637	A
USGS	08173900	2022-01-03	12.02	A	685	A	751	A	653	A
USGS	08173900	2022-01-04	12.00	A	675	A	701	A	647	A
USGS	08173900	2022-01-05	12.01	A	682	A	707	A	658	A
USGS	08173900	2022-01-06	12.01	A	677	A	785	A	590	A
USGS	08173900	2022-01-07	12.00	A	675	A	913	A	605	A
USGS	08173900	2022-01-08	12.02	A	686	A	723	A	632	A
USGS	08173900	2022-01-09	12.00	A	674	A	740	A	632	A
USGS	08173900	2022-01-10	12.13	A	749	A	907	A	510	A
USGS	08173900	2022-01-11	11.99	A	669	A	901	A	505	A
USGS	08173900	2022-01-12	11.90	A	624	A	791	A	539	A
USGS	08173900	2022-01-13	11.95	A	646	A	680	A	616	A
USGS	08173900	2022-01-14	12.03	A	690	A	901	A	516	A
USGS	08173900	2022-01-15	11.98	A	665	A	696	A	621	A
USGS	08173900	2022-01-16	11.85	A	592	A	663	A	393	A
USGS	08173900	2022-01-17	12.03	A	691	A	870	A	555	A
USGS	08173900	2022-01-18	12.08	A	720	A	870	A	492	A
USGS	08173900	2022-01-19	11.86	A	596	A	806	A	352	A
USGS	08173900	2022-01-20	11.94	A	643	A	678	A	614	A
USGS	08173900	2022-01-21	11.97	A	659	A	683	A	629	A
USGS	08173900	2022-01-22	11.95	A	648	A	677	A	618	A
USGS	08173900	2022-01-23	11.95	A	646	A	677	A	618	A
USGS	08173900	2022-01-24	11.95	A	648	A	687	A	447	A
USGS	08173900	2022-01-25	11.94	A	642	A	764	A	385	A
USGS	08173900	2022-01-26	12.00	A	673	A	708	A	622	A
USGS	08173900	2022-01-27	11.96	A	655	A	675	A	622	A
USGS	08173900	2022-01-28	11.95	A	647	A	670	A	590	A
USGS	08173900	2022-01-29	11.96	A	651	A	696	A	590	A
USGS	08173900	2022-01-30	11.98	A	662	A	680	A	568	A
USGS	08173900	2022-01-31	11.95	A	647	A	679	A	621	A
USGS	08173900	2022-02-01	12.17	A	770	A	1270	A	647	A
USGS	08173900	2022-02-02	13.73	A	1810	A	2080	A	1270	A
USGS	08173900	2022-02-03	12.83	A	1170	A	1480	A	953	A
USGS	08173900	2022-02-04	14.81	A	2560	A	4290	A	953	A
USGS	08173900	2022-02-05	16.83	A	3950	A	4560	A	2940	A
USGS	08173900	2022-02-06	14.34	A	2240	A	2940	A	1740	A
USGS	08173900	2022-02-07	13.34	A	1520	A	1780	A	1270	A
USGS	08173900	2022-02-08	12.91	A	1220	A	1440	A	1060	A
USGS	08173900	2022-02-09	12.77	A	1130	A	1350	A	993	A
USGS	08173900	2022-02-10	12.63	A	1030	A	1100	A	924	A
USGS	08173900	2022-02-11	12.52	A	962	A	1060	A	858	A
USGS	08173900	2022-02-12	12.44	A	915	A	995	A	862	A
USGS	08173900	2022-02-13	12.36	A	864	A	1010	A	773	A
USGS	08173900	2022-02-14	12.18	A	763	A	864	A	614	A
USGS	08173900	2022-02-15	12.24	A	794	A	933	A	727	A
USGS	08173900	2022-02-16	12.12	A	725	A	757	A	686	A
USGS	08173900	2022-02-17	12.13	A	728	A	806	A	690	A
USGS	08173900	2022-02-18	12.15	A	739	A	887	A	608	A
USGS	08173900	2022-02-19	12.17	A	751	A	891	A	669	A
USGS	08173900	2022-02-20	12.06	A	688	A	825	A	625	A
USGS	08173900	2022-02-21	12.05	A	683	A	726	A	630	A
USGS	08173900	2022-02-22	12.08	A	694	A	752	A	557	A
USGS	08173900	2022-02-23	12.03	A	665	A	739	A	621	A
USGS	08173900	2022-02-24	12.01	A	654	A	771	A	629	A
USGS	08173900	2022-02-25	11.94	A	615	A	634	A	591	A
USGS	08173900	2022-02-26	11.96	A	624	A	663	A	580	A
USGS	08173900	2022-02-27	11.96	A	623	A	840	A	598	A
USGS	08173900	2022-02-28	11.92	A	600	A	792	A	380	A
USGS	08173900	2022-03-01	11.95	A	616	A	768	A	409	A
USGS	08173900	2022-03-02	11.84	A	556	A	658	A	369	A
USGS	08173900	2022-03-03	12.04	A	668	A	986	A	494	A
USGS	08173900	2022-03-04	11.95	A	629	A	831	A	123	A
USGS	08173900	2022-03-05	11.78	A	540	A	785	A	153	A
USGS	08173900	2022-03-06	11.86	A	563	A	757	A	403	A
USGS	08173900	2022-03-07	11.81	A	547	A	768	A	184	A
USGS	08173900	2022-03-08	11.91	A	593	A	626	A	539	A
USGS	08173900	2022-03-09	11.89	A	582	A	611	A	545	A
USGS	08173900	2022-03-10	11.86	A	567	A	611	A	522	A
USGS	08173900	2022-03-11	11.86	A	566	A	606	A	533	A
USGS	08173900	2022-03-12	11.84	A	555	A	585	A	522	A
USGS	08173900	2022-03-13	11.89	A	582	A	616	A	539	A
USGS	08173900	2022-03-14	11.88	A	578	A	621	A	440	A
USGS	08173900	2022-03-15	11.90	A	592	A	626	A	429	A
USGS	08173900	2022-03-16	11.95	A	618	A	713	A	568	A
USGS	08173900	2022-03-17	11.93	A	603	A	837	A	568	A
USGS	08173900	2022-03-18	12.07	A	686	A	943	A	321	A
USGS	08173900	2022-03-19	11.59	A	434	A	611	A	146	A
USGS	08173900	2022-03-20	11.90	A	588	A	611	A	556	A
USGS	08173900	2022-03-21	11.89	A	586	A	637	A	419	A
USGS	08173900	2022-03-22	12.06	A	686	A	1800	A	568	A
USGS	08173900	2022-03-23	14.80	A	2550	A	3110	A	1650	A
USGS	08173900	2022-03-24	12.85	A	1180	A	1690	A	889	A
USGS	08173900	2022-03-25	12.35	A	865	A	1090	A	545	A
USGS	08173900	2022-03-26	11.73	A	542	A	961	A	192	A
USGS	08173900	2022-03-27	11.96	A	647	A	848	A	344	A
USGS	08173900	2022-03-28	11.85	A	589	A	616	A	562	A
USGS	08173900	2022-03-29	11.81	A	568	A	590	A	550	A
USGS	08173900	2022-03-30	11.83	A	578	A	642	A	388	A
USGS	08173900	2022-03-31	11.69	A	503	A	590	A	316	A
USGS	08173900	2022-04-01	12.02	A	679	A	919	A	499	A
USGS	08173900	2022-04-02	11.57	A	448	A	746	A	214	A
USGS	08173900	2022-04-03	11.93	A	631	A	843	A	330	A
USGS	08173900	2022-04-04	11.51	A	429	A	763	A	149	A
USGS	08173900	2022-04-05	11.86	A	592	A	740	A	434	A
USGS	08173900	2022-04-06	11.80	A	564	A	606	A	414	A
USGS	08173900	2022-04-07	11.67	A	493	A	574	A	242	A
USGS	08173900	2022-04-08	11.86	A	591	A	791	A	359	A
USGS	08173900	2022-04-09	11.57	A	449	A	616	A	184	A
USGS	08173900	2022-04-10	11.58	A	452	A	637	A	199	A
USGS	08173900	2022-04-11	11.75	A	533	A	585	A	272	A
USGS	08173900	2022-04-12	11.55	A	439	A	585	A	188	A
USGS	08173900	2022-04-13	11.77	A	548	A	724	A	276	A
USGS	08173900	2022-04-14	11.61	A	470	A	606	A	188	A
USGS	08173900	2022-04-15	11.74	A	531	A	854	A	230	A
USGS	08173900	2022-04-16	11.60	A	465	A	779	A	195	A
USGS	08173900	2022-04-17	11.60	A	460	A	574	A	203	A
USGS	08173900	2022-04-18	11.64	A	473	A	713	A	307	A
USGS	08173900	2022-04-19	11.51	A	420	A	664	A	173	A
USGS	08173900	2022-04-20	11.59	A	452	A	637	A	294	A
USGS	08173900	2022-04-21	11.47	A	398	A	539	A	152	A
USGS	08173900	2022-04-22	11.52	A	420	A	544	A	149	A
USGS	08173900	2022-04-23	11.49	A	401	A	516	A	126	A
USGS	08173900	2022-04-24	11.34	A	336	A	488	A	102	A
USGS	08173900	2022-04-25	11.40	A	369	A	756	A	108	A
USGS	08173900	2022-04-26	11.42	A	369	A	538	A	126	A
USGS	08173900	2022-04-27	11.76	A	537	A	605	A	450	A
USGS	08173900	2022-04-28	11.72	A	514	A	589	A	460	A
USGS	08173900	2022-04-29	11.56	A	436	A	527	A	162	A
USGS	08173900	2022-04-30	11.49	A	400	A	521	A	149	A
USGS	08173900	2022-05-01	11.30	A	318	A	476	A	129	A
USGS	08173900	2022-05-02	11.47	A	401	A	948	A	135	A
USGS	08173900	2022-05-03	11.47	A	392	A	599	A	187	A
USGS	08173900	2022-05-04	11.43	A	378	A	493	A	126	A
USGS	08173900	2022-05-05	11.25	A	294	A	460	A	120	A
USGS	08173900	2022-05-06	11.52	A	415	A	572	A	191	A
USGS	08173900	2022-05-07	11.38	A	356	A	583	A	126	A
USGS	08173900	2022-05-08	11.41	A	366	A	583	A	113	A
USGS	08173900	2022-05-09	11.38	A	351	A	454	A	98.9	A
USGS	08173900	2022-05-10	11.33	A	331	A	594	A	138	A
USGS	08173900	2022-05-11	11.33	A	330	A	526	A	116	A
USGS	08173900	2022-05-12	11.34	A	334	A	548	A	113	A
USGS	08173900	2022-05-13	11.28	A	307	A	497	A	104	A
USGS	08173900	2022-05-14	11.29	A	316	A	525	A	125	A
USGS	08173900	2022-05-15	11.17	A	260	A	503	A	122	A
USGS	08173900	2022-05-16	11.38	A	350	A	537	A	161	A
USGS	08173900	2022-05-17	11.12	A	244	A	486	A	119	A
USGS	08173900	2022-05-18	11.36	A	345	A	828	A	141	A
USGS	08173900	2022-05-19	11.22	A	282	A	514	A	138	A
USGS	08173900	2022-05-20	11.20	A	270	A	486	A	138	A
USGS	08173900	2022-05-21	11.32	A	324	A	519	A	141	A
USGS	08173900	2022-05-22	11.18	A	262	A	491	A	128	A
USGS	08173900	2022-05-23	11.34	A	332	A	640	A	148	A
USGS	08173900	2022-05-24	11.45	A	377	A	587	A	205	A
USGS	08173900	2022-05-25	11.57	A	444	A	704	A	212	A
USGS	08173900	2022-05-26	11.95	A	641	A	898	A	337	A
USGS	08173900	2022-05-27	12.06	A	698	A	833	A	371	A
USGS	08173900	2022-05-28	11.88	A	603	A	793	A	300	A
USGS	08173900	2022-05-29	11.65	A	477	A	709	A	282	A
USGS	08173900	2022-05-30	12.58	A	1010	A	1380	A	485	A
USGS	08173900	2022-05-31	12.26	A	816	A	1060	A	660	A
USGS	08173900	2022-06-01	12.42	A	909	A	1220	A	587	A
USGS	08173900	2022-06-02	12.35	A	871	A	1350	A	416	A
USGS	08173900	2022-06-03	12.55	A	988	A	1360	A	496	A
USGS	08173900	2022-06-04	12.46	A	933	A	1260	A	587	A
USGS	08173900	2022-06-05	12.36	A	877	A	1160	A	587	A
USGS	08173900	2022-06-06	12.10	A	727	A	1020	A	529	A
USGS	08173900	2022-06-07	11.93	A	630	A	975	A	420	A
USGS	08173900	2022-06-08	12.03	A	688	A	981	A	446	A
USGS	08173900	2022-06-09	12.71	A	1100	A	1600	A	607	A
USGS	08173900	2022-06-10	12.02	A	692	A	1280	A	365	A
USGS	08173900	2022-06-11	11.58	A	436	A	546	A	286	A
USGS	08173900	2022-06-12	11.66	A	481	A	798	A	268	A
USGS	08173900	2022-06-13	11.74	A	528	A	815	A	260	A
USGS	08173900	2022-06-14	11.29	A	311	A	534	A	143	A
USGS	08173900	2022-06-15	11.15	A	255	A	557	A	133	A
USGS	08173900	2022-06-16	11.20	A	276	A	528	A	133	A
USGS	08173900	2022-06-17	11.12	A	238	A	534	A	133	A
USGS	08173900	2022-06-18	11.16	A	256	A	569	A	140	A
