# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-28 15:11:12 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08175800 Guadalupe Rv at Cuero, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08175800
#            TS   parameter     statistic     Description
#        136626       00060     00001     Discharge, cubic feet per second (Maximum)
#        136627       00060     00002     Discharge, cubic feet per second (Minimum)
#        136629       00065     00001     Gage height, feet (Maximum)
#        136630       00065     00002     Gage height, feet (Minimum)
#        136631       00065     00003     Gage height, feet (Mean)
#        325715       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	136626_00060_00001	136626_00060_00001_cd	136627_00060_00002	136627_00060_00002_cd	136629_00065_00001	136629_00065_00001_cd	136630_00065_00002	136630_00065_00002_cd	136631_00065_00003	136631_00065_00003_cd	325715_00060_00003	325715_00060_00003_cd
USGS	08175800	2020-08-03	638	A	321	A	8.22	A	7.36	A	7.85	A	496	A
USGS	08175800	2020-08-04	472	A	308	A	7.80	A	7.32	A	7.58	A	396	A
USGS	08175800	2020-08-05	476	A	321	A	7.81	A	7.37	A	7.59	A	399	A
USGS	08175800	2020-08-06	490	A	325	A	7.85	A	7.38	A	7.63	A	416	A
USGS	08175800	2020-08-07	490	A	325	A	7.85	A	7.38	A	7.66	A	426	A
USGS	08175800	2020-08-08	480	A	322	A	7.82	A	7.37	A	7.62	A	412	A
USGS	08175800	2020-08-09	487	A	340	A	7.84	A	7.42	A	7.71	A	441	A
USGS	08175800	2020-08-10	439	A	278	A	7.70	A	7.23	A	7.51	A	372	A
USGS	08175800	2020-08-11	499	A	247	A	7.87	A	7.14	A	7.43	A	345	A
USGS	08175800	2020-08-12	502	A	300	A	7.88	A	7.30	A	7.71	A	443	A
USGS	08175800	2020-08-13	478	A	294	A	7.81	A	7.28	A	7.61	A	406	A
USGS	08175800	2020-08-14	464	A	291	A	7.77	A	7.27	A	7.58	A	397	A
USGS	08175800	2020-08-15	441	A	262	A	7.70	A	7.18	A	7.45	A	353	A
USGS	08175800	2020-08-16	451	A	265	A	7.73	A	7.19	A	7.48	A	363	A
USGS	08175800	2020-08-17	465	A	283	A	7.77	A	7.24	A	7.56	A	390	A
USGS	08175800	2020-08-18	452	A	305	A	7.74	A	7.32	A	7.55	A	386	A
USGS	08175800	2020-08-19	465	A	305	A	7.78	A	7.32	A	7.60	A	403	A
USGS	08175800	2020-08-20	446	A	287	A	7.72	A	7.26	A	7.51	A	373	A
USGS	08175800	2020-08-21	442	A	263	A	7.71	A	7.19	A	7.46	A	356	A
USGS	08175800	2020-08-22	456	A	260	A	7.75	A	7.18	A	7.53	A	381	A
USGS	08175800	2020-08-23	480	A	293	A	7.82	A	7.28	A	7.56	A	392	A
USGS	08175800	2020-08-24	484	A	323	A	7.83	A	7.37	A	7.64	A	419	A
USGS	08175800	2020-08-25	463	A	320	A	7.77	A	7.36	A	7.57	A	393	A
USGS	08175800	2020-08-26	488	A	323	A	7.84	A	7.37	A	7.63	A	416	A
USGS	08175800	2020-08-27	488	A	326	A	7.84	A	7.38	A	7.64	A	416	A
USGS	08175800	2020-08-28	488	A	288	A	7.84	A	7.26	A	7.62	A	411	A
USGS	08175800	2020-08-29	470	A	282	A	7.79	A	7.24	A	7.54	A	385	A
USGS	08175800	2020-08-30	470	A	300	A	7.79	A	7.30	A	7.58	A	396	A
USGS	08175800	2020-08-31	467	A	310	A	7.78	A	7.33	A	7.57	A	394	A
USGS	08175800	2020-09-01	443	A	288	A	7.71	A	7.26	A	7.49	A	367	A
USGS	08175800	2020-09-02	453	A	278	A	7.74	A	7.23	A	7.52	A	376	A
USGS	08175800	2020-09-03	358	A	214	A	7.47	A	7.03	A	7.28	A	295	A
USGS	08175800	2020-09-04	488	A	220	A	7.84	A	7.05	A	7.63	A	414	A
USGS	08175800	2020-09-05	498	A	358	A	7.87	A	7.47	A	7.70	A	438	A
USGS	08175800	2020-09-06	506	A	383	A	7.89	A	7.54	A	7.74	A	453	A
USGS	08175800	2020-09-07	801	A	418	A	8.56	A	7.64	A	8.18	A	630	A
USGS	08175800	2020-09-08	801	A	671	A	8.56	A	8.30	A	8.45	A	745	A
USGS	08175800	2020-09-09	671	A	603	A	8.30	A	8.14	A	8.19	A	622	A
USGS	08175800	2020-09-10	722	A	583	A	8.41	A	8.09	A	8.26	A	654	A
USGS	08175800	2020-09-11	1370	A	583	A	9.72	A	8.09	A	8.46	A	753	A
USGS	08175800	2020-09-12	1850	A	1370	A	10.54	A	9.72	A	10.30	A	1700	A
USGS	08175800	2020-09-13	1510	A	1080	A	9.97	A	9.16	A	9.51	A	1250	A
USGS	08175800	2020-09-14	1080	A	771	A	9.16	A	8.52	A	8.72	A	873	A
USGS	08175800	2020-09-15	860	A	638	A	8.68	A	8.24	A	8.51	A	770	A
USGS	08175800	2020-09-16	690	A	580	A	8.36	A	8.10	A	8.25	A	642	A
USGS	08175800	2020-09-17	668	A	560	A	8.31	A	8.05	A	8.22	A	629	A
USGS	08175800	2020-09-18	655	A	552	A	8.28	A	8.03	A	8.18	A	614	A
USGS	08175800	2020-09-19	651	A	537	A	8.27	A	7.99	A	8.16	A	605	A
USGS	08175800	2020-09-20	537	A	518	A	7.99	A	7.94	A	7.96	A	525	A
USGS	08175800	2020-09-21	549	A	526	A	8.02	A	7.96	A	7.99	A	536	A
USGS	08175800	2020-09-22	568	A	468	A	8.07	A	7.80	A	7.96	A	527	A
USGS	08175800	2020-09-23	621	A	451	A	8.20	A	7.75	A	8.01	A	547	A
USGS	08175800	2020-09-24	597	A	451	A	8.14	A	7.75	A	7.99	A	539	A
USGS	08175800	2020-09-25	630	A	475	A	8.22	A	7.82	A	8.03	A	555	A
USGS	08175800	2020-09-26	601	A	541	A	8.15	A	8.00	A	8.06	A	566	A
USGS	08175800	2020-09-27	545	A	342	A	8.01	A	7.44	A	7.84	A	482	A
USGS	08175800	2020-09-28	564	A	345	A	8.06	A	7.45	A	7.92	A	510	A
USGS	08175800	2020-09-29	601	A	298	A	8.15	A	7.31	A	7.62	A	405	A
USGS	08175800	2020-09-30	605	A	465	A	8.16	A	7.79	A	7.98	A	534	A
USGS	08175800	2020-10-01	518	A	402	A	7.94	A	7.61	A	7.85	A	485	A
USGS	08175800	2020-10-02	472	A	328	A	7.81	A	7.40	A	7.66	A	419	A
USGS	08175800	2020-10-03	518	A	331	A	7.94	A	7.41	A	7.84	A	483	A
USGS	08175800	2020-10-04	479	A	215	A	7.83	A	7.05	A	7.38	A	322	A
USGS	08175800	2020-10-05	552	A	458	A	8.03	A	7.77	A	7.95	A	522	A
USGS	08175800	2020-10-06	576	A	249	A	8.09	A	7.16	A	7.49	A	360	A
USGS	08175800	2020-10-07	621	A	381	A	8.20	A	7.55	A	7.89	A	502	A
USGS	08175800	2020-10-08	500	A	321	A	7.89	A	7.38	A	7.72	A	442	A
USGS	08175800	2020-10-09	504	A	321	A	7.90	A	7.38	A	7.70	A	432	A
USGS	08175800	2020-10-10	504	A	295	A	7.90	A	7.30	A	7.65	A	415	A
USGS	08175800	2020-10-11	448	A	242	A	7.74	A	7.14	A	7.37	A	318	A
USGS	08175800	2020-10-12	533	A	385	A	7.98	A	7.56	A	7.86	A	490	A
USGS	08175800	2020-10-13	507	A	331	A	7.91	A	7.41	A	7.74	A	446	A
USGS	08175800	2020-10-14	455	A	283	A	7.76	A	7.26	A	7.51	A	365	A
USGS	08175800	2020-10-15	445	A	239	A	7.73	A	7.13	A	7.44	A	345	A
USGS	08175800	2020-10-16	434	A	398	A	7.70	A	7.60	A	7.63	A	408	A
USGS	08175800	2020-10-17	500	A	367	A	7.89	A	7.51	A	7.61	A	401	A
USGS	08175800	2020-10-18	515	A	368	A	7.93	A	7.51	A	7.85	A	485	A
USGS	08175800	2020-10-19	423	A	207	A	7.67	A	7.02	A	7.24	A	277	A
USGS	08175800	2020-10-20	534	A	342	A	7.98	A	7.44	A	7.81	A	473	A
USGS	08175800	2020-10-21	490	A	305	A	7.86	A	7.33	A	7.63	A	411	A
USGS	08175800	2020-10-22	534	A	277	A	7.98	A	7.24	A	7.53	A	377	A
USGS	08175800	2020-10-23	570	A	312	A	8.07	A	7.35	A	7.84	A	486	A
USGS	08175800	2020-10-24	516	A	205	A	7.93	A	7.01	A	7.36	A	320	A
USGS	08175800	2020-10-25	520	A	347	A	7.94	A	7.45	A	7.79	A	467	A
USGS	08175800	2020-10-26	477	A	316	A	7.82	A	7.36	A	7.65	A	419	A
USGS	08175800	2020-10-27	446	A	287	A	7.73	A	7.27	A	7.50	A	367	A
USGS	08175800	2020-10-28	495	A	287	A	7.87	A	7.27	A	7.64	A	413	A
USGS	08175800	2020-10-29	460	A	300	A	7.77	A	7.31	A	7.54	A	379	A
USGS	08175800	2020-10-30	484	A	320	A	7.84	A	7.37	A	7.65	A	418	A
USGS	08175800	2020-10-31	510	A	327	A	7.91	A	7.39	A	7.71	A	438	A
USGS	08175800	2020-11-01	474	A	307	A	7.81	A	7.33	A	7.58	A	394	A
USGS	08175800	2020-11-02	496	A	366	A	7.87	A	7.50	A	7.79	A	469	A
USGS	08175800	2020-11-03	471	A	245	A	7.80	A	7.14	A	7.43	A	343	A
USGS	08175800	2020-11-04	600	A	359	A	8.14	A	7.48	A	7.87	A	498	A
USGS	08175800	2020-11-05	537	A	334	A	7.98	A	7.41	A	7.78	A	463	A
USGS	08175800	2020-11-06	475	A	230	A	7.81	A	7.09	A	7.34	A	313	A
USGS	08175800	2020-11-07	518	A	475	A	7.93	A	7.81	A	7.89	A	503	A
USGS	08175800	2020-11-08	486	A	259	A	7.84	A	7.18	A	7.63	A	414	A
USGS	08175800	2020-11-09	392	A	193	A	7.57	A	6.96	A	7.20	A	267	A
USGS	08175800	2020-11-10	504	A	357	A	7.89	A	7.47	A	7.74	A	451	A
USGS	08175800	2020-11-11	493	A	342	A	7.86	A	7.43	A	7.69	A	435	A
USGS	08175800	2020-11-12	557	A	308	A	8.03	A	7.33	A	7.67	A	427	A
USGS	08175800	2020-11-13	553	A	343	A	8.02	A	7.43	A	7.85	A	492	A
USGS	08175800	2020-11-14	494	A	225	A	7.86	A	7.07	A	7.35	A	316	A
USGS	08175800	2020-11-15	512	A	379	A	7.91	A	7.53	A	7.73	A	450	A
USGS	08175800	2020-11-16	459	A	376	A	7.76	A	7.52	A	7.64	A	418	A
USGS	08175800	2020-11-17	477	A	313	A	7.81	A	7.34	A	7.69	A	435	A
USGS	08175800	2020-11-18	513	A	287	A	7.91	A	7.26	A	7.65	A	422	A
USGS	08175800	2020-11-19	551	A	271	A	8.01	A	7.21	A	7.58	A	400	A
USGS	08175800	2020-11-20	547	A	337	A	8.00	A	7.41	A	7.82	A	480	A
USGS	08175800	2020-11-21	477	A	310	A	7.81	A	7.33	A	7.61	A	407	A
USGS	08175800	2020-11-22	370	A	208	A	7.50	A	7.01	A	7.23	A	278	A
USGS	08175800	2020-11-23	444	A	370	A	7.71	A	7.50	A	7.65	A	421	A
USGS	08175800	2020-11-24	552	A	377	A	8.01	A	7.52	A	7.86	A	498	A
USGS	08175800	2020-11-25	485	A	352	A	7.83	A	7.45	A	7.64	A	418	A
USGS	08175800	2020-11-26	510	A	307	A	7.90	A	7.32	A	7.67	A	431	A
USGS	08175800	2020-11-27	518	A	304	A	7.92	A	7.31	A	7.74	A	454	A
USGS	08175800	2020-11-28	525	A	394	A	7.94	A	7.57	A	7.85	A	492	A
USGS	08175800	2020-11-29	576	A	391	A	8.07	A	7.56	A	7.93	A	525	A
USGS	08175800	2020-11-30	700	A	526	A	8.36	A	7.94	A	8.19	A	629	A
USGS	08175800	2020-12-01	793	A	573	A	8.54	A	8.06	A	8.24	A	647	A
USGS	08175800	2020-12-02	866	A	382	A	8.67	A	7.53	A	8.19	A	644	A
USGS	08175800	2020-12-03	530	A	360	A	7.95	A	7.47	A	7.75	A	458	A
USGS	08175800	2020-12-04	546	A	392	A	7.99	A	7.56	A	7.86	A	500	A
USGS	08175800	2020-12-05	531	A	284	A	7.95	A	7.24	A	7.53	A	383	A
USGS	08175800	2020-12-06	661	A	362	A	8.27	A	7.47	A	7.97	A	543	A
USGS	08175800	2020-12-07	539	A	264	A	7.97	A	7.18	A	7.54	A	387	A
USGS	08175800	2020-12-08	536	A	411	A	7.96	A	7.61	A	7.88	A	505	A
USGS	08175800	2020-12-09	563	A	313	A	8.03	A	7.33	A	7.58	A	401	A
USGS	08175800	2020-12-10	567	A	363	A	8.04	A	7.47	A	7.87	A	504	A
USGS	08175800	2020-12-11	522	A	359	A	7.92	A	7.46	A	7.70	A	445	A
USGS	08175800	2020-12-12	515	A	359	A	7.90	A	7.46	A	7.81	A	482	A
USGS	08175800	2020-12-13	538	A	283	A	7.96	A	7.23	A	7.53	A	385	A
USGS	08175800	2020-12-14	557	A	508	A	8.01	A	7.88	A	7.95	A	536	A
USGS	08175800	2020-12-15	508	A	281	A	7.88	A	7.22	A	7.53	A	387	A
USGS	08175800	2020-12-16	520	A	396	A	7.91	A	7.56	A	7.83	A	491	A
USGS	08175800	2020-12-17	527	A	365	A	7.93	A	7.47	A	7.75	A	461	A
USGS	08175800	2020-12-18	513	A	361	A	7.89	A	7.46	A	7.78	A	474	A
USGS	08175800	2020-12-19	495	A	288	A	7.84	A	7.24	A	7.48	A	370	A
USGS	08175800	2020-12-20	563	A	418	A	8.02	A	7.62	A	7.93	A	529	A
USGS	08175800	2020-12-21	507	A	485	A	7.87	A	7.81	A	7.86	A	502	A
USGS	08175800	2020-12-22	545	A	279	A	7.97	A	7.21	A	7.52	A	385	A
USGS	08175800	2020-12-23	568	A	533	A	8.03	A	7.94	A	7.99	A	553	A
USGS	08175800	2020-12-24	537	A	342	A	7.95	A	7.40	A	7.81	A	486	A
USGS	08175800	2020-12-25	455	A	246	A	7.72	A	7.11	A	7.39	A	340	A
USGS	08175800	2020-12-26	519	A	445	A	7.90	A	7.69	A	7.78	A	477	A
USGS	08175800	2020-12-27	558	A	519	A	8.00	A	7.90	A	7.98	A	549	A
USGS	08175800	2020-12-28	547	A	531	A	7.97	A	7.93	A	7.95	A	539	A
USGS	08175800	2020-12-29	531	A	271	A	7.93	A	7.18	A	7.51	A	385	A
USGS	08175800	2020-12-30	543	A	463	A	7.96	A	7.74	A	7.93	A	531	A
USGS	08175800	2020-12-31	524	A	359	A	7.91	A	7.44	A	7.65	A	432	A
USGS	08175800	2021-01-01	600	A	492	A	8.10	A	7.82	A	8.04	A	574	A
USGS	08175800	2021-01-02	659	A	564	A	8.24	A	8.01	A	8.14	A	617	A
USGS	08175800	2021-01-03	866	A	655	A	8.64	A	8.23	A	8.49	A	785	A
USGS	08175800	2021-01-04	782	A	577	A	8.49	A	8.04	A	8.22	A	655	A
USGS	08175800	2021-01-05	720	A	459	A	8.37	A	7.72	A	8.00	A	565	A
USGS	08175800	2021-01-06	710	A	476	A	8.35	A	7.77	A	8.02	A	571	A
USGS	08175800	2021-01-07	678	A	456	A	8.28	A	7.71	A	8.02	A	572	A
USGS	08175800	2021-01-08	606	A	435	A	8.11	A	7.65	A	7.92	A	535	A
USGS	08175800	2021-01-09	632	A	463	A	8.17	A	7.73	A	7.97	A	553	A
USGS	08175800	2021-01-10	698	A	404	A	8.32	A	7.56	A	8.01	A	572	A
USGS	08175800	2021-01-11	591	A	400	A	8.07	A	7.55	A	7.94	A	540	A
USGS	08175800	2021-01-12	785	A	583	A	8.49	A	8.05	A	8.23	A	664	A
USGS	08175800	2021-01-13	707	A	587	A	8.34	A	8.06	A	8.16	A	628	A
USGS	08175800	2021-01-14	840	A	670	A	8.59	A	8.26	A	8.34	A	708	A
USGS	08175800	2021-01-15	840	A	431	A	8.59	A	7.64	A	8.12	A	624	A
USGS	08175800	2021-01-16	683	A	428	A	8.29	A	7.63	A	8.01	A	572	A
USGS	08175800	2021-01-17	623	A	389	A	8.15	A	7.52	A	7.88	A	520	A
USGS	08175800	2021-01-18	706	A	396	A	8.34	A	7.54	A	8.00	A	566	A
USGS	08175800	2021-01-19	669	A	409	A	8.26	A	7.58	A	7.99	A	563	A
USGS	08175800	2021-01-20	581	A	364	A	8.05	A	7.45	A	7.83	A	500	A
USGS	08175800	2021-01-21	720	A	280	A	8.37	A	7.20	A	7.57	A	407	A
USGS	08175800	2021-01-22	826	A	385	A	8.57	A	7.51	A	8.12	A	623	A
USGS	08175800	2021-01-23	642	A	398	A	8.20	A	7.55	A	7.98	A	555	A
USGS	08175800	2021-01-24	672	A	311	A	8.27	A	7.30	A	7.59	A	413	A
USGS	08175800	2021-01-25	734	A	433	A	8.40	A	7.65	A	8.03	A	578	A
USGS	08175800	2021-01-26	659	A	415	A	8.24	A	7.60	A	7.95	A	546	A
USGS	08175800	2021-01-27	548	A	387	A	7.97	A	7.52	A	7.83	A	497	A
USGS	08175800	2021-01-28	453	A	203	A	7.71	A	6.96	A	7.20	A	279	A
USGS	08175800	2021-01-29	524	A	354	A	7.91	A	7.43	A	7.76	A	470	A
USGS	08175800	2021-01-30	528	A	333	A	7.92	A	7.37	A	7.82	A	493	A
USGS	08175800	2021-01-31	594	A	319	A	8.09	A	7.33	A	7.60	A	415	A
USGS	08175800	2021-02-01	648	A	505	A	8.22	A	7.86	A	8.00	A	561	A
USGS	08175800	2021-02-02	509	A	396	A	7.87	A	7.55	A	7.77	A	475	A
USGS	08175800	2021-02-03	512	A	290	A	7.88	A	7.24	A	7.55	A	395	A
USGS	08175800	2021-02-04	561	A	346	A	8.01	A	7.41	A	7.71	A	451	A
USGS	08175800	2021-02-05	838	A	561	A	8.60	A	8.01	A	8.51	A	790	A
USGS	08175800	2021-02-06	805	A	385	A	8.54	A	7.52	A	7.96	A	550	A
USGS	08175800	2021-02-07	581	A	405	A	8.06	A	7.58	A	7.84	A	498	A
USGS	08175800	2021-02-08	537	A	378	A	7.95	A	7.50	A	7.82	A	489	A
USGS	08175800	2021-02-09	729	A	249	A	8.40	A	7.12	A	7.60	A	420	A
USGS	08175800	2021-02-10	729	A	378	A	8.40	A	7.50	A	7.95	A	544	A
USGS	08175800	2021-02-11	568	A	359	A	8.03	A	7.45	A	7.76	A	469	A
USGS	08175800	2021-02-12	604	A	351	A	8.12	A	7.43	A	7.86	A	504	A
USGS	08175800	2021-02-13	818	A	282	A	8.57	A	7.22	A	7.79	A	493	A
USGS	08175800	2021-02-14	824	A	599	A	8.58	A	8.11	A	8.30	A	687	A
USGS	08175800	2021-02-15	607	A	474	A	8.13	A	7.78	A	7.99	A	554	A
USGS	08175800	2021-02-16	599	A	443	A	8.11	A	7.69	A	7.82	A	488	A
USGS	08175800	2021-02-17	595	A	487	A	8.10	A	7.82	A	7.96	A	538	A
USGS	08175800	2021-02-18	674	A	566	A	8.29	A	8.03	A	8.17	A	625	A
USGS	08175800	2021-02-19	606	A	480	A	8.13	A	7.80	A	7.98	A	547	A
USGS	08175800	2021-02-20	850	A	487	A	8.63	A	7.82	A	8.23	A	657	A
USGS	08175800	2021-02-21	839	A	546	A	8.61	A	7.98	A	8.18	A	634	A
USGS	08175800	2021-02-22	553	A	483	A	8.00	A	7.81	A	7.97	A	543	A
USGS	08175800	2021-02-23	622	A	412	A	8.17	A	7.61	A	7.79	A	476	A
USGS	08175800	2021-02-24	643	A	445	A	8.22	A	7.70	A	8.06	A	576	A
USGS	08175800	2021-02-25	568	A	298	A	8.04	A	7.28	A	7.57	A	397	A
USGS	08175800	2021-02-26	588	A	544	A	8.09	A	7.98	A	8.05	A	573	A
USGS	08175800	2021-02-27	576	A	544	A	8.06	A	7.98	A	8.03	A	566	A
USGS	08175800	2021-02-28	576	A	556	A	8.06	A	8.01	A	8.04	A	568	A
USGS	08175800	2021-03-01	575	A	394	A	8.06	A	7.56	A	7.75	A	462	A
USGS	08175800	2021-03-02	645	A	547	A	8.23	A	7.99	A	8.11	A	598	A
USGS	08175800	2021-03-03	547	A	414	A	7.99	A	7.62	A	7.87	A	502	A
USGS	08175800	2021-03-04	571	A	436	A	8.05	A	7.68	A	7.97	A	540	A
USGS	08175800	2021-03-05	551	A	373	A	8.00	A	7.50	A	7.90	A	513	A
USGS	08175800	2021-03-06	558	A	316	A	8.02	A	7.34	A	7.68	A	436	A
USGS	08175800	2021-03-07	558	A	520	A	8.02	A	7.92	A	7.98	A	543	A
USGS	08175800	2021-03-08	527	A	516	A	7.94	A	7.91	A	7.92	A	521	A
USGS	08175800	2021-03-09	519	A	389	A	7.92	A	7.55	A	7.85	A	493	A
USGS	08175800	2021-03-10	585	A	305	A	8.09	A	7.31	A	7.64	A	420	A
USGS	08175800	2021-03-11	589	A	479	A	8.10	A	7.81	A	7.97	A	540	A
USGS	08175800	2021-03-12	530	A	416	A	7.95	A	7.63	A	7.85	A	492	A
USGS	08175800	2021-03-13	686	A	511	A	8.33	A	7.90	A	8.11	A	593	A
USGS	08175800	2021-03-14	529	A	289	A	7.95	A	7.26	A	7.54	A	384	A
USGS	08175800	2021-03-15	580	A	458	A	8.08	A	7.75	A	8.02	A	555	A
USGS	08175800	2021-03-16	548	A	540	A	8.00	A	7.98	A	7.99	A	545	A
USGS	08175800	2021-03-17	544	A	474	A	7.99	A	7.80	A	7.95	A	529	A
USGS	08175800	2021-03-18	512	A	244	A	7.91	A	7.13	A	7.43	A	347	A
USGS	08175800	2021-03-19	557	A	512	A	8.03	A	7.91	A	7.99	A	541	A
USGS	08175800	2021-03-20	522	A	297	A	7.94	A	7.30	A	7.57	A	390	A
USGS	08175800	2021-03-21	524	A	411	A	7.95	A	7.63	A	7.90	A	506	A
USGS	08175800	2021-03-22	498	A	455	A	7.88	A	7.76	A	7.85	A	488	A
USGS	08175800	2021-03-23	540	A	249	A	8.00	A	7.16	A	7.50	A	366	A
USGS	08175800	2021-03-24	552	A	517	A	8.03	A	7.94	A	8.00	A	538	A
USGS	08175800	2021-03-25	517	A	270	A	7.94	A	7.23	A	7.55	A	378	A
USGS	08175800	2021-03-26	589	A	501	A	8.13	A	7.90	A	8.07	A	566	A
USGS	08175800	2021-03-27	577	A	526	A	8.10	A	7.97	A	8.01	A	541	A
USGS	08175800	2021-03-28	549	A	511	A	8.03	A	7.93	A	7.97	A	526	A
USGS	08175800	2021-03-29	511	A	212	A	7.93	A	7.05	A	7.44	A	340	A
USGS	08175800	2021-03-30	545	A	243	A	8.02	A	7.15	A	7.88	A	494	A
USGS	08175800	2021-03-31	511	A	465	A	7.93	A	7.80	A	7.89	A	498	A
USGS	08175800	2021-04-01	465	A	286	A	7.80	A	7.28	A	7.51	A	365	A
USGS	08175800	2021-04-02	569	A	438	A	8.08	A	7.72	A	7.99	A	534	A
USGS	08175800	2021-04-03	530	A	508	A	7.98	A	7.92	A	7.95	A	517	A
USGS	08175800	2021-04-04	519	A	482	A	7.95	A	7.85	A	7.92	A	509	A
USGS	08175800	2021-04-05	482	A	215	A	7.85	A	7.06	A	7.37	A	318	A
USGS	08175800	2021-04-06	593	A	318	A	8.14	A	7.38	A	7.71	A	434	A
USGS	08175800	2021-04-07	569	A	349	A	8.08	A	7.47	A	7.87	A	492	A
USGS	08175800	2021-04-08	490	A	239	A	7.87	A	7.14	A	7.41	A	330	A
USGS	08175800	2021-04-09	553	A	479	A	8.04	A	7.84	A	7.96	A	521	A
USGS	08175800	2021-04-10	479	A	262	A	7.84	A	7.21	A	7.49	A	357	A
USGS	08175800	2021-04-11	500	A	458	A	7.90	A	7.78	A	7.86	A	487	A
USGS	08175800	2021-04-12	475	A	215	A	7.83	A	7.06	A	7.51	A	367	A
USGS	08175800	2021-04-13	427	A	210	A	7.69	A	7.04	A	7.30	A	293	A
USGS	08175800	2021-04-14	522	A	427	A	7.96	A	7.69	A	7.92	A	507	A
USGS	08175800	2021-04-15	504	A	196	A	7.91	A	6.99	A	7.48	A	356	A
USGS	08175800	2021-04-16	504	A	178	A	7.91	A	6.92	A	7.52	A	374	A
USGS	08175800	2021-04-17	409	A	215	A	7.64	A	7.06	A	7.27	A	283	A
USGS	08175800	2021-04-18	515	A	409	A	7.94	A	7.64	A	7.90	A	499	A
USGS	08175800	2021-04-19	504	A	212	A	7.91	A	7.05	A	7.55	A	378	A
USGS	08175800	2021-04-20	430	A	201	A	7.70	A	7.01	A	7.27	A	283	A
USGS	08175800	2021-04-21	479	A	382	A	7.84	A	7.56	A	7.78	A	460	A
USGS	08175800	2021-04-22	382	A	171	A	7.56	A	6.90	A	7.16	A	250	A
USGS	08175800	2021-04-23	519	A	371	A	7.95	A	7.53	A	7.89	A	498	A
USGS	08175800	2021-04-24	475	A	161	A	7.83	A	6.87	A	7.27	A	287	A
USGS	08175800	2021-04-25	1230	A	151	A	9.47	A	6.84	A	7.60	A	426	A
USGS	08175800	2021-04-26	1480	A	1090	A	9.94	A	9.20	A	9.66	A	1330	A
USGS	08175800	2021-04-27	1090	A	605	A	9.20	A	8.17	A	8.58	A	801	A
USGS	08175800	2021-04-28	605	A	455	A	8.17	A	7.77	A	7.98	A	530	A
USGS	08175800	2021-04-29	522	A	256	A	7.96	A	7.19	A	7.50	A	362	A
USGS	08175800	2021-04-30	565	A	522	A	8.07	A	7.96	A	7.98	A	529	A
USGS	08175800	2021-05-01	1740	A	371	A	10.39	A	7.53	A	8.15	A	629	A
USGS	08175800	2021-05-02	8540	A	1740	A	18.48	A	10.39	A	13.76	A	4320	A
USGS	08175800	2021-05-03	13600	A	8540	A	22.59	A	18.48	A	20.95	A	11500	A
USGS	08175800	2021-05-04	13900	A	8470	A	22.79	A	18.14	A	21.47	A	12300	A
USGS	08175800	2021-05-05	8470	A	2760	A	18.14	A	11.47	A	14.32	A	5030	A
USGS	08175800	2021-05-06	2760	A	1900	A	11.47	A	10.17	A	10.49	A	2110	A
USGS	08175800	2021-05-07	1910	A	1480	A	10.18	A	9.46	A	9.79	A	1680	A
USGS	08175800	2021-05-08	1530	A	1350	A	9.53	A	9.21	A	9.45	A	1480	A
USGS	08175800	2021-05-09	1350	A	1150	A	9.21	A	8.82	A	8.94	A	1200	A
USGS	08175800	2021-05-10	1180	A	1020	A	8.89	A	8.56	A	8.76	A	1120	A
USGS	08175800	2021-05-11	1170	A	1020	A	8.87	A	8.56	A	8.71	A	1090	A
USGS	08175800	2021-05-12	1240	A	793	A	9.01	A	8.08	A	8.75	A	1120	A
USGS	08175800	2021-05-13	1310	A	682	A	9.15	A	7.86	A	8.58	A	1030	A
USGS	08175800	2021-05-14	1310	A	1080	A	9.14	A	8.69	A	8.98	A	1230	A
USGS	08175800	2021-05-15	1080	A	782	A	8.69	A	8.06	A	8.25	A	877	A
USGS	08175800	2021-05-16	1110	A	810	A	8.75	A	8.11	A	8.45	A	976	A
USGS	08175800	2021-05-17	923	A	804	A	8.33	A	8.10	A	8.23	A	874	A
USGS	08175800	2021-05-18	1480	A	902	A	9.45	A	8.28	A	9.06	A	1280	A
USGS	08175800	2021-05-19	8710	A	1430	A	18.37	A	9.36	A	13.59	A	4570	A
USGS	08175800	2021-05-20	14900	A	8710	A	23.51	A	18.37	A	21.44	A	12300	A
USGS	08175800	2021-05-21	15100	A	12000	A	23.68	A	21.32	A	23.00	A	14200	A
USGS	08175800	2021-05-22	12000	A	4930	A	21.32	A	14.32	A	17.87	A	8320	A
USGS	08175800	2021-05-23	6730	A	3100	A	16.36	A	11.94	A	13.25	A	4100	A
