# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-28 15:16:37 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08188810 Guadalupe Rv at SH 35 nr Tivoli, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08188810
#            TS   parameter     statistic     Description
#        137060       00065     00001     Gage height, feet (Maximum)
#        137061       00065     00002     Gage height, feet (Minimum)
#        137062       00065     00003     Gage height, feet (Mean)
#        137064       72255     00002     Mean water velocity for discharge computation, feet per second (Minimum)
#        137066       00060     00001     Discharge, cubic feet per second (Maximum)
#        137067       00060     00002     Discharge, cubic feet per second (Minimum)
#        277573       72137     00003     Discharge, tidally filtered, cubic feet per second (Mean)
#        325731       00060     00003     Discharge, cubic feet per second (Mean)
#        325732       72255     00003     Mean water velocity for discharge computation, feet per second (Mean)
#        325733       72255     00001     Mean water velocity for discharge computation, feet per second (Maximum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	137060_00065_00001	137060_00065_00001_cd	137061_00065_00002	137061_00065_00002_cd	137062_00065_00003	137062_00065_00003_cd	137064_72255_00002	137064_72255_00002_cd	137066_00060_00001	137066_00060_00001_cd	137067_00060_00002	137067_00060_00002_cd	277573_72137_00003	277573_72137_00003_cd	325731_00060_00003	325731_00060_00003_cd	325732_72255_00003	325732_72255_00003_cd	325733_72255_00001	325733_72255_00001_cd
USGS	08188810	2023-07-07	11.03	A	10.31	A	10.65	A	-0.01	A	622	A	-13.3	A	347	A	349	A	0.25	A	0.44	A
USGS	08188810	2023-07-08	10.98	A	10.42	A	10.71	A	0.12	A	489	A	178	A	322	A	322	A	0.23	A	0.35	A
USGS	08188810	2023-07-09	10.87	A	10.49	A	10.70	A	0.14	A	430	A	198	A	320	A:e	310	A	0.22	A	0.31	A
USGS	08188810	2023-07-10	10.85	A	10.42	A	10.61	A	0.18	A	434	A	244	A	339	A:e	347	A	0.25	A	0.31	A
USGS	08188810	2023-07-11	10.76	A	10.27	A	10.53	A			512	A	112	A	326	A:e	316	A:e				
USGS	08188810	2023-07-12	10.87	A	10.30	A	10.56	A	0.14	A	433	A	198	A	316	A:e	320	A	0.23	A	0.31	A
USGS	08188810	2023-07-13	11.09	A	10.23	A	10.66	A	0.06	A	411	A	82.5	A	303	A	299	A	0.21	A	0.30	A
USGS	08188810	2023-07-14	11.16	A	10.24	A	10.67	A	-0.09	A	1200	A	-126	A	271	A	260	A	0.18	A	0.82	A
USGS	08188810	2023-07-15	10.80	A	10.00	A	10.48	A	-0.01	A	415	A	-12.9	A	244	A	246	A	0.18	A	0.30	A
USGS	08188810	2023-07-16	10.60	A	9.95	A	10.35	A	0.04	A	430	A	48.5	A	241	A	242	A	0.18	A	0.31	A
USGS	08188810	2023-07-17	10.56	A	9.93	A	10.27	A	-0.08	A	534	A	-102	A	246	A	244	A	0.18	A	0.40	A
USGS	08188810	2023-07-18	10.72	A	9.89	A	10.32	A	0.02	A	475	A	28.7	A	256	A	243	A	0.18	A	0.34	A
USGS	08188810	2023-07-19	10.92	A	10.05	A	10.51	A	-0.08	A	1290	A	-105	A	226	A	240	A	0.17	A	0.92	A
USGS	08188810	2023-07-20	11.04	A	10.11	A	10.54	A	-0.04	A	336	A	-54.1	A	128	A	126	A	0.09	A	0.23	A
USGS	08188810	2023-07-21	10.89	A	9.90	A	10.33	A	-0.08	A	406	A	-101	A	121	A	107	A	0.08	A	0.29	A
USGS	08188810	2023-07-22	10.99	A	9.95	A	10.34	A	-0.04	A	386	A	-52.0	A	157	A	171	A	0.12	A	0.28	A
USGS	08188810	2023-07-23	10.59	A	9.83	A	10.23	A	-0.01	A	446	A	-12.7	A	175	A	187	A	0.14	A	0.32	A
USGS	08188810	2023-07-24	10.51	A	9.98	A	10.25	A	-0.02	A	366	A	-32.4	A	143	A	138	A	0.10	A	0.26	A
USGS	08188810	2023-07-25	10.58	A	9.94	A	10.28	A	-0.02	A	315	A	-22.5	A	122	A	113	A	0.08	A	0.23	A
USGS	08188810	2023-07-26	10.58	A	10.05	A	10.31	A	-0.08	A	328	A	-114	A	114	A	112	A	0.08	A	0.24	A
USGS	08188810	2023-07-27	10.49	A	10.02	A	10.28	A	-0.06	A	313	A	-82.6	A	106	A	101	A	0.07	A	0.23	A
USGS	08188810	2023-07-28	10.71	A	9.85	A	10.28	A	-0.04	A	428	A	-52.3	A	112	A	114	A	0.08	A	0.31	A
USGS	08188810	2023-07-29	10.65	A	9.81	A	10.25	A	-0.03	A	286	A	-42.4	A	110	A	104	A	0.08	A	0.21	A
USGS	08188810	2023-07-30	10.58	A	9.86	A	10.22	A	-0.08	A	344	A	-101	A	108	A	120	A	0.09	A	0.25	A
USGS	08188810	2023-07-31	10.72	A	9.84	A	10.25	A	-0.08	A	312	A	-101	A	102	A	100	A	0.07	A	0.23	A
USGS	08188810	2023-08-01	10.68	A	9.90	A	10.27	A	-0.08	A	283	A	-112	A	110	A	108	A	0.08	A	0.20	A
USGS	08188810	2023-08-02	10.58	A	9.85	A	10.28	A	-0.05	A	274	A	-71.5	A	118	A	116	A	0.08	A	0.20	A
USGS	08188810	2023-08-03	10.74	A	9.97	A	10.40	A	-0.02	A	215	A	-33.6	A	108	A	110	A	0.08	A	0.16	A
USGS	08188810	2023-08-04	10.75	A	10.17	A	10.48	A	-0.02	A	239	A	-33.6	A	84.4	A	80.2	A	0.06	A	0.18	A
USGS	08188810	2023-08-05	10.74	A	10.00	A	10.35	A	-0.05	A	238	A	-74.0	A	63.9	A	67.5	A	0.05	A	0.18	A
USGS	08188810	2023-08-06	10.60	A	9.92	A	10.32	A	-0.04	A	170	A	-53.9	A	52.8	A	51.4	A	0.04	A	0.12	A
USGS	08188810	2023-08-07	10.63	A	10.11	A	10.35	A	-0.05	A	222	A	-74.1	A	54.7	A	57.6	A	0.04	A	0.16	A
USGS	08188810	2023-08-08	10.65	A	10.10	A	10.36	A	-0.07	A	209	A	-93.7	A	51.4	A	55.8	A	0.04	A	0.15	A
USGS	08188810	2023-08-09	10.95	A	10.05	A	10.55	A	-0.10	A	226	A	-136	A	46.0	A	38.7	A	0.03	A	0.17	A
USGS	08188810	2023-08-10	10.92	A	10.04	A	10.55	A	-0.11	A	223	A	-144	A	42.7	A	42.2	A	0.03	A	0.16	A
USGS	08188810	2023-08-11	11.03	A	10.10	A	10.56	A	-0.10	A	301	A	-135	A	57.3	A	54.3	A	0.04	A	0.21	A
USGS	08188810	2023-08-12	11.06	A	10.23	A	10.65	A	-0.07	A	303	A	-94.8	A	71.0	A	83.1	A	0.06	A	0.22	A
USGS	08188810	2023-08-13	10.62	A	10.11	A	10.38	A	-0.07	A	158	A	-94.8	A	42.6	A	21.7	A	0.02	A	0.12	A
USGS	08188810	2023-08-14	10.64	A	9.82	A	10.27	A	-0.04	A	184	A	-51.5	A	52.4	A	71.6	A	0.05	A	0.14	A
USGS	08188810	2023-08-15	10.60	A	9.55	A	10.06	A	-0.19	A	265	A	-266	A	64.5	A	65.5	A	0.05	A	0.19	A
USGS	08188810	2023-08-16	10.37	A	9.59	A	9.87	A	-0.07	A	226	A	-91.1	A	61.5	A	59.6	A	0.04	A	0.17	A
USGS	08188810	2023-08-17	10.56	A	9.72	A	10.17	A	-0.08	A	203	A	-103	A	52.0	A	53.3	A	0.04	A	0.15	A
USGS	08188810	2023-08-18	10.56	A	9.81	A	10.22	A	-0.08	A	230	A	-102	A	52.1	A	47.1	A	0.03	A	0.17	A
USGS	08188810	2023-08-19	10.64	A	9.81	A	10.20	A	-0.01	A	373	A	-12.6	A	77.8	A	84.1	A	0.06	A	0.27	A
USGS	08188810	2023-08-20	10.48	A	9.86	A	10.15	A	-0.03	A	270	A	-42.0	A	90.3	A	90.1	A	0.07	A	0.20	A
USGS	08188810	2023-08-21	10.35	A	9.71	A	10.07	A	-0.07	A	158	A	-92.2	A	63.1	A	58.3	A	0.04	A	0.12	A
USGS	08188810	2023-08-22	11.92	A	9.98	A	10.81	A	-0.16	A	257	A	-222	A	36.8	A	22.8	A	0.02	A	0.17	A
USGS	08188810	2023-08-23	12.00	A	10.84	A	11.31	A	-0.03	A	298	A	-47.8	A	91.9	A	112	A	0.08	A	0.20	A
USGS	08188810	2023-08-24	11.95	A	10.44	A	10.77	A	-0.17	A	293	A	-242	A	105	A	93.5	A	0.07	A	0.20	A
USGS	08188810	2023-08-25	11.04	A	10.30	A	10.59	A	-0.06	A	278	A	-85.9	A	84.0	A	82.0	A	0.06	A	0.20	A
USGS	08188810	2023-08-26	11.08	A	10.27	A	10.58	A	-0.07	A	269	A	-96.1	A	69.9	A	71.2	A	0.05	A	0.19	A
USGS	08188810	2023-08-27	11.00	A	10.16	A	10.50	A	-0.09	A	213	A	-130	A	38.6	A	25.9	A	0.02	A	0.15	A
USGS	08188810	2023-08-28	10.90	A	10.00	A	10.43	A	-0.08	A	197	A	-114	A	19.8	A	18.1	A	0.01	A	0.15	A
USGS	08188810	2023-08-29	11.18	A	10.16	A	10.46	A	-0.22	A	236	A	-323	A	10.4	A	5.82	A	0.00	A	0.17	A
USGS	08188810	2023-08-30	11.09	A	10.12	A	10.60	A	-0.16	A	121	A	-237	A	8.90	A	-0.90	A	-0.00	A	0.09	A
USGS	08188810	2023-08-31	11.22	A	10.48	A	10.81	A	-0.08	A	173	A	-116	A	28.1	A	23.0	A	0.02	A	0.12	A
USGS	08188810	2023-09-01	11.30	A	10.65	A	10.97	A	-0.07	A	197	A	-99.9	A	53.3	A	65.6	A	0.05	A	0.14	A
USGS	08188810	2023-09-02	11.15	A	10.65	A	10.92	A	-0.08	A	250	A	-120	A	64.2	A	71.4	A	0.05	A	0.18	A
USGS	08188810	2023-09-03	11.10	A	10.44	A	10.77	A	-0.08	A	248	A	-110	A	64.6	A	68.4	A	0.05	A	0.18	A
USGS	08188810	2023-09-04	11.06	A	10.58	A	10.82	A	-0.05	A	232	A	-77.1	A	72.7	A	80.4	A	0.06	A	0.16	A
USGS	08188810	2023-09-05	11.57	A	10.79	A	11.02	A	-0.06	A	241	A	-88.9	A	67.2	A	71.5	A	0.05	A	0.17	A
USGS	08188810	2023-09-06	11.37	A	10.71	A	10.93	A	-0.06	A	169	A	-87.6	A	41.9	A	35.7	A	0.02	A	0.12	A
USGS	08188810	2023-09-07	11.90	A	10.55	A	10.77	A	-0.06	A	156	A	-86.1	A	39.8	A	39.8	A	0.03	A	0.11	A
USGS	08188810	2023-09-08	11.19	A	10.40	A	10.74	A	-0.11	A	138	A	-160	A	36.5	A	28.7	A	0.02	A	0.09	A
USGS	08188810	2023-09-09	12.19	A	10.27	A	10.72	A	-0.13	A	256	A	-192	A	34.4	A	47.7	A	0.03	A	0.18	A
USGS	08188810	2023-09-10	11.16	A	10.37	A	10.69	A	-0.09	A	202	A	-128	A	28.3	A	29.8	A	0.02	A	0.15	A
USGS	08188810	2023-09-11	10.93	A	10.31	A	10.66	A	-0.12	A	149	A	-169	A	27.6	A	24.6	A	0.02	A	0.11	A
USGS	08188810	2023-09-12	11.09	A	10.40	A	10.75	A	-0.15	A	141	A	-213	A	14.4	A	11.8	A	0.01	A	0.10	A
USGS	08188810	2023-09-13	10.88	A	10.23	A	10.56	A	-0.16	A	153	A	-233	A	0.04	A	0.29	A	0.00	A	0.11	A
USGS	08188810	2023-09-14	11.00	A	10.21	A	10.59	A	-0.16	A	216	A	-221	A	4.26	A	10.1	A	0.01	A	0.15	A
USGS	08188810	2023-09-15	10.88	A	10.20	A	10.49	A	-0.22	A	324	A	-314	A	22.3	A	19.1	A	0.01	A	0.23	A
USGS	08188810	2023-09-16	10.66	A	10.10	A	10.40	A	-0.18	A	268	A	-248	A	40.0	A	39.0	A	0.03	A	0.20	A
USGS	08188810	2023-09-17	10.34	A	9.96	A	10.17	A	-0.08	A	226	A	-103	A	90.9	A	85.7	A	0.06	A	0.17	A
USGS	08188810	2023-09-18	10.64	A	10.15	A	10.33	A	0.05	A	275	A	68.6	A	151	A	177	A	0.13	A	0.20	A
USGS	08188810	2023-09-19	10.69	A	10.30	A	10.48	A	0.02	A	336	A	28.1	A	162	A	157	A	0.11	A	0.24	A
USGS	08188810	2023-09-20	11.45	A	10.50	A	10.80	A	-0.02	A	301	A	-23.7	A	128	A	149	A	0.10	A	0.21	A
USGS	08188810	2023-09-21	11.49	A	10.64	A	10.94	A	-0.08	A	188	A	-114	A	49.9	A	28.1	A	0.02	A	0.13	A
USGS	08188810	2023-09-22	11.53	A	10.62	A	10.91	A	-0.15	A	179	A	-215	A	35.8	A	42.3	A	0.03	A	0.12	A
USGS	08188810	2023-09-23	11.72	A	10.79	A	11.08	A	-0.11	A	116	A	-165	A	23.6	A	19.7	A	0.01	A	0.08	A
USGS	08188810	2023-09-24	12.23	A	10.86	A	11.20	A	-0.11	A	169	A	-154	A	24.0	A	11.9	A	0.01	A	0.12	A
USGS	08188810	2023-09-25	11.97	A	10.43	A	10.96	A	-0.24	A	492	A	-342	A	70.2	A	58.5	A	0.04	A	0.35	A
USGS	08188810	2023-09-26	11.97	A	10.30	A	10.78	A	-0.20	A	383	A	-314	A	125	A	147	A	0.10	A	0.27	A
USGS	08188810	2023-09-27	11.16	A	10.38	A	10.66	A	0.04	A	332	A	51.3	A	147	A	154	A	0.11	A	0.23	A
USGS	08188810	2023-09-28	11.28	A	10.51	A	10.83	A	-0.01	A	232	A	-13.4	A	154	A	145	A	0.10	A	0.16	A
USGS	08188810	2023-09-29	11.52	A	10.80	A	11.13	A	-0.02	A	289	A	-35.5	A	128	A	137	A	0.09	A	0.20	A
USGS	08188810	2023-09-30	11.94	A	11.26	A	11.51	A	-0.05	A	229	A	-70.3	A	70.4	A	60.8	A	0.04	A	0.15	A
USGS	08188810	2023-10-01	12.33	A	11.44	A	11.75	A	-0.12	A	363	A	-186	A	59.9	A	47.0	A	0.03	A	0.24	A
USGS	08188810	2023-10-02	12.43	A	11.69	A	11.91	A	-0.05	A	270	A	-71.9	A	94.4	A	100	A	0.06	A	0.18	A
USGS	08188810	2023-10-03	12.05	A	11.70	A	11.89	A	-0.01	A	247	A	-14.3	A	75.1	A	96.6	A	0.06	A	0.16	A
USGS	08188810	2023-10-04	12.31	A	11.83	A	12.08	A	-0.13	A	69.2	A	-212	A	-3.66	A	-54.8	A	-0.03	A	0.04	A
USGS	08188810	2023-10-05	12.58	A	11.29	A	11.89	A	-0.18	A	458	A	-274	A	91.5	A	98.9	A	0.07	A	0.31	A
USGS	08188810	2023-10-06	12.24	A	10.96	A	11.39	A	0.08	A	369	A	119	A	223	A	243	A	0.16	A	0.25	A
USGS	08188810	2023-10-07	11.64	A	10.88	A	11.16	A	-0.03	A	422	A	-40.0	A	239	A	244	A	0.17	A	0.29	A
USGS	08188810	2023-10-08	11.76	A	10.81	A	11.23	A	0.09	A	344	A	124	A	218	A	223	A	0.15	A	0.24	A
USGS	08188810	2023-10-09	11.66	A	10.91	A	11.23	A	-0.03	A	291	A	-39.2	A	172	A	155	A	0.11	A	0.20	A
USGS	08188810	2023-10-10	11.87	A	10.85	A	11.13	A	0.06	A	306	A	86.1	A	192	A	198	A	0.14	A	0.21	A
USGS	08188810	2023-10-11	11.40	A	10.79	A	11.09	A	-0.06	A	474	A	-91.1	A	257	A	263	A	0.18	A	0.33	A
USGS	08188810	2023-10-12	11.94	A	11.32	A	11.69	A	0.15	A	440	A	233	A	300	A	309	A	0.20	A	0.28	A
USGS	08188810	2023-10-13	11.91	A	11.42	A	11.62	A	0.13	A	455	A	197	A	293	A	302	A	0.20	A	0.30	A
USGS	08188810	2023-10-14	11.53	A	10.79	A	11.05	A	-0.01	A	438	A	-18.2	A	253	A	242	A	0.17	A	0.31	A
USGS	08188810	2023-10-15	11.27	A	10.14	A	10.64	A	0.02	A	387	A	31.5	A	221	A	227	A	0.16	A	0.27	A
USGS	08188810	2023-10-16	10.53	A	9.97	A	10.28	A	-0.02	A	340	A	-26.6	A	189	A	179	A	0.13	A	0.25	A
USGS	08188810	2023-10-17	10.62	A	10.28	A	10.45	A	0.09	A	349	A	119	A	197	A	196	A	0.14	A	0.25	A
USGS	08188810	2023-10-18	10.76	A	10.35	A	10.56	A	0.04	A	400	A	61.1	A	217	A	214	A	0.15	A	0.28	A
USGS	08188810	2023-10-19	10.78	A	10.21	A	10.56	A	0.05	A	472	A	71.6	A	227	A	240	A	0.17	A	0.33	A
USGS	08188810	2023-10-20	10.65	A	10.26	A	10.47	A	0.08	A	377	A	109	A	227	A	214	A	0.15	A	0.27	A
USGS	08188810	2023-10-21	10.90	A	10.30	A	10.53	A	0.04	A	399	A	63.0	A	237	A	235	A	0.17	A	0.28	A
USGS	08188810	2023-10-22	11.31	A	10.33	A	10.70	A	0.09	A	416	A	129	A	236	A	249	A	0.18	A	0.30	A
USGS	08188810	2023-10-23	11.72	A	10.55	A	11.15	A	0.00	A	471	A	2.49	A	219	A	199	A	0.14	A	0.32	A
USGS	08188810	2023-10-24	12.60	A	11.27	A	11.68	A	0.03	A	393	A	45.4	A	225	A	237	A	0.16	A	0.25	A
USGS	08188810	2023-10-25	11.96	A	11.46	A	11.71	A	0.05	A	320	A	77.9	A	214	A	210	A	0.14	A	0.21	A
USGS	08188810	2023-10-26	12.58	A	11.58	A	11.82	A	0.06	A	274	A	90.0	A	189	A	184	A	0.12	A	0.18	A
USGS	08188810	2023-10-27	12.02	A	11.46	A	11.65	A	0.03	A	331	A	45.3	A	189	A	197	A	0.13	A	0.22	A
USGS	08188810	2023-10-28	11.79	A	11.34	A	11.52	A	0.00	A	321	A	2.59	A	196	A	190	A	0.13	A	0.21	A
USGS	08188810	2023-10-29	11.79	A	10.01	A	11.26	A	0.02	A	424	A	23.3	A	208	A	221	A	0.15	A	0.30	A
USGS	08188810	2023-10-30	10.66	A	9.48	A	9.79	A	0.03	A	376	A	39.2	A	228	A	190	A	0.14	A	0.29	A
USGS	08188810	2023-10-31	11.08	A	9.86	A	10.16	A	0.02	A	877	A	30.6	A	451	A	432	A	0.32	A	0.65	A
USGS	08188810	2023-11-01	10.73	A	10.04	A	10.46	A	0.46	A	932	A	621	A	762	A	809	A	0.58	A	0.67	A
USGS	08188810	2023-11-02	11.04	A	10.54	A	10.81	A	0.45	A	913	A	635	A	770	A	796	A	0.56	A	0.65	A
USGS	08188810	2023-11-03	11.15	A	10.73	A	10.97	A	0.30	A	730	A	431	A	615	A	595	A	0.41	A	0.51	A
USGS	08188810	2023-11-04	11.16	A	10.73	A	10.95	A	0.25	A	663	A	356	A	542	A	545	A	0.38	A	0.45	A
USGS	08188810	2023-11-05	11.03	A	10.72	A	10.89	A	0.25	A	668	A	359	A	508	A	513	A	0.36	A	0.46	A
USGS	08188810	2023-11-06	11.11	A	10.71	A	10.92	A	0.18	A	616	A	260	A	447	A	448	A	0.31	A	0.43	A
USGS	08188810	2023-11-07	11.17	A	10.67	A	10.92	A	0.16	A	565	A	240	A	397	A	395	A	0.28	A	0.39	A
USGS	08188810	2023-11-08	11.07	A	10.73	A	10.86	A	0.19	A	494	A	268	A	369	A	371	A	0.26	A	0.35	A
USGS	08188810	2023-11-09	11.27	A	10.60	A	10.90	A	0.11	A	615	A	166	A	387	A	375	A	0.26	A	0.43	A
USGS	08188810	2023-11-10	11.02	A	10.20	A	10.49	A	0.15	A	583	A	210	A	440	A	445	A	0.32	A	0.43	A
USGS	08188810	2023-11-11	10.76	A	10.42	A	10.60	A	0.22	A	563	A	312	A	456	A	465	A	0.33	A	0.40	A
USGS	08188810	2023-11-12	10.84	A	10.26	A	10.57	A	0.18	A	611	A	253	A	446	A	447	A	0.32	A	0.44	A
USGS	08188810	2023-11-13	11.03	A	10.50	A	10.81	A	0.16	A	620	A	236	A	436	A	437	A	0.31	A	0.44	A
USGS	08188810	2023-11-14	11.29	A	10.88	A	11.14	A	0.21	A	521	A	310	A	424	A	420	A	0.29	A	0.35	A
USGS	08188810	2023-11-15	11.52	A	11.03	A	11.24	A	0.21	A	652	A	319	A	438	A	437	A	0.30	A	0.44	A
USGS	08188810	2023-11-16	11.32	A	10.81	A	11.10	A	0.27	A	513	A	386	A	444	A	448	A	0.31	A	0.35	A
USGS	08188810	2023-11-17	11.40	A	10.94	A	11.14	A	0.19	A	567	A	273	A	427	A	423	A	0.29	A	0.38	A
USGS	08188810	2023-11-18	11.28	A	10.79	A	11.05	A	0.14	A	551	A	197	A	433	A	431	A	0.30	A	0.38	A
USGS	08188810	2023-11-19	11.31	A	10.65	A	11.03	A	0.17	A	596	A	248	A	453	A	453	A	0.31	A	0.42	A
USGS	08188810	2023-11-20	11.55	A	10.33	A	10.96	A	0.14	A	612	A	210	A	449	A	448	A	0.31	A	0.43	A
USGS	08188810	2023-11-21	11.08	A	9.48	A	10.16	A	0.06	A	611	A	82.1	A	432	A	427	A	0.32	A	0.45	A
USGS	08188810	2023-11-22	10.83	A	9.59	A	9.98	A	0.16	A	626	A	217	A	404	A	407	A	0.31	A	0.46	A
USGS	08188810	2023-11-23	10.79	A	9.87	A	10.29	A	0.16	A	503	A	214	A	371	A	378	A	0.28	A	0.37	A
USGS	08188810	2023-11-24	10.78	A	10.31	A	10.51	A	0.16	A	451	A	220	A	339	A	339	A	0.24	A	0.32	A
USGS	08188810	2023-11-25	11.35	A	10.64	A	10.82	A	0.10	A	417	A	142	A	320	A	326	A	0.23	A	0.29	A
USGS	08188810	2023-11-26	10.90	A	10.17	A	10.59	A	0.09	A	416	A	119	A	293	A	270	A	0.19	A	0.30	A
USGS	08188810	2023-11-27	11.04	A	10.45	A	10.68	A	-0.01	A	546	A	-17.9	A	316	A	329	A	0.23	A	0.38	A
USGS	08188810	2023-11-28	10.93	A	10.47	A	10.64	A	0.07	A	463	A	93.5	A	345	A	347	A	0.25	A	0.33	A
USGS	08188810	2023-11-29	10.81	A	10.36	A	10.59	A	0.06	A	533	A	82.4	A	338	A	334	A	0.24	A	0.38	A
USGS	08188810	2023-11-30	11.22	A	10.61	A	10.95	A	0.05	A	491	A	74.9	A	310	A	316	A	0.22	A	0.34	A
USGS	08188810	2023-12-01	11.40	A	10.77	A	11.09	A	0.06	A	562	A	86.3	A	299	A	280	A	0.19	A	0.39	A
USGS	08188810	2023-12-02	11.17	A	10.59	A	10.85	A	0.09	A	501	A	123	A	319	A	326	A	0.23	A	0.35	A
USGS	08188810	2023-12-03	10.94	A	10.48	A	10.72	A	0.12	A	457	A	174	A	322	A	326	A	0.23	A	0.33	A
USGS	08188810	2023-12-04	11.34	A	10.17	A	10.52	A	0.11	A	453	A	151	A	330	A	324	A	0.23	A	0.33	A
USGS	08188810	2023-12-05	10.62	A	10.22	A	10.37	A	0.15	A	482	A	207	A	346	A	357	A	0.26	A	0.35	A
USGS	08188810	2023-12-06	10.57	A	10.15	A	10.36	A	0.17	A	440	A	234	A	343	A	343	A	0.25	A	0.32	A
USGS	08188810	2023-12-07	10.62	A	10.29	A	10.47	A	0.06	A	524	A	80.5	A	346	A	343	A	0.25	A	0.38	A
USGS	08188810	2023-12-08	10.95	A	10.47	A	10.67	A	0.18	A	518	A	255	A	353	A	356	A	0.25	A	0.37	A
USGS	08188810	2023-12-09	11.19	A	9.72	A	10.53	A	0.11	A	503	A	158	A	348	A	348	A	0.25	A	0.37	A
USGS	08188810	2023-12-10	9.97	A	9.26	A	9.61	A	0.06	A	463	A	75.7	A	326	A	315	A	0.24	A	0.36	A
USGS	08188810	2023-12-11	10.01	P	9.79	P	9.90	P	0.05	P	669	P	68.0	P	341	P	359	P	0.27	P	0.50	P
USGS	08188810	2023-12-12	10.56	P	9.92	P	10.28	P	0.16	P	471	P	215	P	351	P	360	P	0.26	P	0.35	P
USGS	08188810	2023-12-13	11.06	P	10.37	P	10.68	P	0.02	P	438	P	22.6	P	318	P	313	P	0.22	P	0.31	P
USGS	08188810	2023-12-14	11.32	P	10.67	P	10.99	P	-0.05	P	451	P	-67.7	P	305	P	311	P	0.22	P	0.31	P
USGS	08188810	2023-12-15	11.40	P	11.05	P	11.22	P	-0.05	P	423	P	-70.1	P	304	P	293	P	0.20	P	0.28	P
USGS	08188810	2023-12-16	11.21	P	10.65	P	10.92	P	-0.06	P	582	P	-88.2	P	289	P	283	P	0.20	P	0.40	P
USGS	08188810	2023-12-17	11.12	P	10.66	P	10.96	P	-0.02	P	469	P	-27.9	P	289	P	282	P	0.20	P	0.33	P
USGS	08188810	2023-12-18	10.75	P	10.23	P	10.54	P	0.12	P	501	P	168	P	314	P	325	P	0.23	P	0.35	P
USGS	08188810	2023-12-19	10.64	P	10.21	P	10.42	P	0.11	P	410	P	161	P	305	P	305	P	0.22	P	0.30	P
USGS	08188810	2023-12-20	10.99	P	10.36	P	10.74	P	-0.01	P	445	P	-17.4	P	301	P	291	P	0.21	P	0.31	P
USGS	08188810	2023-12-21	10.88	P	10.51	P	10.69	P	0.09	P	436	P	132	P	319	P	319	P	0.23	P	0.31	P
USGS	08188810	2023-12-22	10.85	P	10.53	P	10.72	P	0.14	P	472	P	203	P	370	P	374	P	0.26	P	0.33	P
USGS	08188810	2023-12-23	11.28	P	10.60	P	10.83	P	0.11	P	599	P	153	P	392	P	406	P	0.28	P	0.41	P
USGS	08188810	2023-12-24	11.23	P	10.65	P	10.94	P	0.04	P	522	P	53.7	P	360	P	334	P	0.23	P	0.36	P
USGS	08188810	2023-12-25	11.14	P	10.45	P	10.74	P	0.03	P	609	P	43.1	P	363	P	385	P	0.27	P	0.43	P
USGS	08188810	2023-12-26	10.86	P	10.34	P	10.61	P	0.10	P	454	P	144	P	338	P	332	P	0.24	P	0.32	P
USGS	08188810	2023-12-27	10.66	P	10.30	P	10.47	P	0.11	P	541	P	152	P	351	P	349	P	0.25	P	0.39	P
USGS	08188810	2023-12-28	10.66	P	10.20	P	10.42	P	0.11	P	498	P	156	P	365	P	373	P	0.27	P	0.36	P
USGS	08188810	2023-12-29	10.39	P	9.83	P	10.13	P	0.10	P	614	P	137	P	408	P	387	P	0.29	P	0.45	P
USGS	08188810	2023-12-30	10.05	P	9.76	P	9.94	P	0.19	P	830	P	246	P	556	P	613	P	0.46	P	0.63	P
USGS	08188810	2023-12-31	10.11	P	9.74	P	9.89	P	0.17	P	821	P	227	P	598	P	601	P	0.46	P	0.62	P
USGS	08188810	2024-01-01	9.95	P	9.47	P	9.73	P	0.31	P	706	P	397	P	548	P	572	P	0.44	P	0.54	P
USGS	08188810	2024-01-02	10.40	P	9.65	P	9.97	P	0.19	P	669	P	252	P	473	P	453	P	0.34	P	0.50	P
USGS	08188810	2024-01-03	10.49	P	9.65	P	10.16	P	0.13	P	646	P	175	P	474	P	491	P	0.36	P	0.49	P
USGS	08188810	2024-01-04	10.89	P	10.28	P	10.56	P	0.07	P	662	P	89.1	P	460	P	438	P	0.31	P	0.48	P
USGS	08188810	2024-01-05	11.08	P	10.28	P	10.68	P	0.24	P	832	P	334	P	528	P	556	P	0.39	P	0.60	P
USGS	08188810	2024-01-06	11.16	P	10.58	P	10.79	P	0.26	P	733	P	362	P	566	P	571	P	0.40	P	0.52	P
USGS	08188810	2024-01-07	10.93	P	10.36	P	10.58	P	0.21	P	725	P	299	P	555	P	545	P	0.39	P	0.52	P
USGS	08188810	2024-01-08	11.99	P	10.60	P	11.18	P	0.14	P	1110	P	220	P	656	P	664	P	0.46	P	0.79	P
